Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
211950R40 - SP 21-19168A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,12","13,62","26,04","56,78",321,181,450,952,1027,N/A,N/,1027,353,N/A,0,353,https://asphaltepd.org/epd/d/yeUxyV/
211975R40 - SP 21-19502A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,44","13,63","26,04","56,10",308,181,450,938,982,N/A,N/,982,353,N/A,0,353,https://asphaltepd.org/epd/d/OPUa12/
211985R40 - SP 19.0 TL-E ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"15,86","13,63","26,04","55,54",296,181,450,927,945,N/A,N/,945,354,N/A,0,354,https://asphaltepd.org/epd/d/rQUDBr/
212055R20 - SP 21-19455A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,132-166,-,-,-,-,"26,24","18,61","26,04","70,90",499,248,450,1196,1607,N/A,N/,1607,174,N/A,0,174,https://asphaltepd.org/epd/d/4RURw5/
212055R25-SP 21-19454A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,132-166,-,-,-,-,"24,65","17,37","26,04","68,06",468,231,450,1148,1507,N/A,N/,1507,218,N/A,0,218,https://asphaltepd.org/epd/d/3JU6Eb/
212055R30 - SP 21-19456A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,132-166,-,-,-,-,"24,20","16,09","26,04","66,33",459,214,450,1122,1481,N/A,N/,1481,261,N/A,0,261,https://asphaltepd.org/epd/d/ZXU756/
212055R40 - SP 17-15826B ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"19,98","2,32","26,04","48,34",376,31,450,857,1213,N/A,N/,1213,354,N/A,0,354,https://asphaltepd.org/epd/d/XZU2w2/
212055R40-SP 21-19166A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"19,87","3,90","26,04","49,81",374,52,450,875,1205,N/A,N/,1205,351,N/A,0,351,https://asphaltepd.org/epd/d/XZUDJD/
212690R20- SPM 21-19142A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"31,23","18,49","26,04","75,77",574,246,450,1270,1607,N/A,N/,1607,174,N/A,0,174,https://asphaltepd.org/epd/d/9JUKV6/
212690R25- SPM 21-19235A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"24,65","17,37","26,04","68,06",468,231,450,1148,1507,N/A,N/,1507,218,N/A,0,218,https://asphaltepd.org/epd/d/E3Udej/
212690R35 - SPM 22-21495A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"24,83","14,77","26,04","65,63",454,196,450,1100,1269,N/A,N/,1269,307,N/A,0,307,https://asphaltepd.org/epd/d/pMUDxJ/
212700R20 - SPM 21-19170A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,86","18,53","26,04","74,43",548,246,450,1244,1533,N/A,N/,1533,174,N/A,0,174,https://asphaltepd.org/epd/d/keU1JQ/
212700R25 - SPM 21-19462A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"27,95","17,29","26,04","71,28",513,230,450,1192,1432,N/A,N/,1432,218,N/A,0,218,https://asphaltepd.org/epd/d/6QUK37/
212700R35 - SPM 22-21494A ,Clearwater(4226) ,Unmodified + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"19,17","14,89","26,04","60,10",361,198,450,1008,1157,N/A,N/,1157,308,N/A,0,308,https://asphaltepd.org/epd/d/P5Ukee/
212735R25 - SPM 21-19536A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"25,20","18,05","26,04","69,29",461,240,450,1151,1283,N/A,N/,1283,219,N/A,0,219,https://asphaltepd.org/epd/d/OPUa4A/
212805R20 - SPM 21-19214A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"31,23","18,61","26,04","75,89",574,248,450,1271,1607,N/A,N/,1607,174,N/A,0,174,https://asphaltepd.org/epd/d/bBUG3V/
212805R25 - -SPM 21-19231A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,33","17,25","26,04","72,62",538,229,450,1217,1507,N/A,N/,1507,218,N/A,0,218,https://asphaltepd.org/epd/d/rQUDEQ/
212965TLC20 - SPM 21-19160A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"31,23","18,49","26,04","75,77",574,246,450,1270,1607,N/A,N/,1607,174,N/A,0,174,https://asphaltepd.org/epd/d/KoUa5K/
212975TLC20 SPM 21-19144A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"31,23","18,49","26,04","75,77",574,246,450,1270,1607,N/A,N/,1607,174,N/A,0,174,https://asphaltepd.org/epd/d/bBUGz1/
212975TLE20 - SPM 21-19167A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-160,-,-,-,-,"29,86","18,53","26,04","74,43",548,246,450,1244,1533,N/A,N/,1533,174,N/A,0,174,https://asphaltepd.org/epd/d/pMUD3V/
221974 - P 403 3/4Max PG 76-22 ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,143-177,-,-,-,-,"40,91","23,87","26,04","90,83",756,318,450,1523,2121,N/A,N/,2121,0,N/A,0,0,https://asphaltepd.org/epd/d/V4U3bz/
223820 - SPM 22-20278A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,143-177,-,-,-,-,"41,60","23,98","26,04","91,63",769,319,450,1537,2158,N/A,N/,2158,0,N/A,0,0,https://asphaltepd.org/epd/d/85UoQV/
223975 SPM 23-22102A ,Clearwater(4226) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,"Fibers, natural - Cellulose*",< 1%,open,HMA,146-179,1,-,-,-,"56,89","25,48","26,04","108,42",893,339,450,1682,2350,N/A,N/,2350,0,N/A,0,0,https://asphaltepd.org/epd/d/ZXU7QG/
212055R40 ,Ft. Myers (04009) ,Unmodified + 1 terminal additive(s)*,4,52-28,38,-,-,-,-,densa,HMA,132-166,-,-,-,-,"25,47","1,60","46,90","73,98",483,21,491,995,1570,N/A,N/,1570,348,N/A,0,348,https://asphaltepd.org/epd/d/DdUVL8/
212975TLC20 ,Ft. Myers (04009) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,45","26,21","46,90","102,56",541,348,491,1380,1510,N/A,N/,1510,174,N/A,0,174,https://asphaltepd.org/epd/d/9JUKPQ/
211940R40 - SP 19-17294B ,Greenland Rd. (04230) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,47","8,40","20,42","46,29",328,112,342,781,1049,N/A,N/,1049,353,N/A,0,353,https://asphaltepd.org/epd/d/OPUDqP/
211940R40 - SP 21-19562A ,Greenland Rd. (04230) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"18,61","8,86","20,42","47,89",350,118,342,809,1123,N/A,N/,1123,352,N/A,0,352,https://asphaltepd.org/epd/d/1AUK94/
211950R40 - SP 21-19558A ,Greenland Rd. (04230) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,47","8,40","20,42","46,29",328,112,342,781,1049,N/A,N/,1049,353,N/A,0,353,https://asphaltepd.org/epd/d/xPU5ex/
212055R40 - SP 17-15842C ,Greenland Rd. (04230) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"19,75","8,84","20,42","49,02",372,118,342,831,1198,N/A,N/,1198,351,N/A,0,351,https://asphaltepd.org/epd/d/4RUEaZ/
212690R25 - SPM 22-20883A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,149-179,-,-,-,-,"28,78","12,66","20,42","61,86",528,168,342,1038,1477,N/A,N/,1477,218,N/A,0,218,https://asphaltepd.org/epd/d/GZUGMq/
212700R25 - SPM 22-21545A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,149-179,-,-,-,-,"27,40","10,87","20,42","58,69",502,145,342,988,1402,N/A,N/,1402,218,N/A,0,218,https://asphaltepd.org/epd/d/YqUmrA/
212805R25 - SPM 22-20892A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,149-179,-,-,-,-,"28,78","10,85","20,42","60,05",528,144,342,1014,1477,N/A,N/,1477,218,N/A,0,218,https://asphaltepd.org/epd/d/rQUrdo/
212965TLC20 - SPM 22-20891A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-179,-,-,-,-,"30,82","11,66","20,42","62,91",566,155,342,1063,1585,N/A,N/,1585,174,N/A,0,174,https://asphaltepd.org/epd/d/KoUJeE/
212975TLC20 - SPM 23-22647A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-179,-,-,-,-,"30,82","10,27","20,42","61,52",566,137,342,1045,1585,N/A,N/,1585,174,N/A,0,174,https://asphaltepd.org/epd/d/AKUvBd/
212975TLE20 - SPM 22-21566A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-179,-,-,-,-,"29,45","11,68","20,42","61,55",541,155,342,1038,1510,N/A,N/,1510,174,N/A,0,174,https://asphaltepd.org/epd/d/J5Uj4z/
222275R50 - SP 23-22751A ,Greenland Rd. (04230) ,Unmodified + 1 terminal additive(s)*,3,52-28,49,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,39","6,72","20,42","43,54",306,89,342,737,986,N/A,N/,986,442,N/A,0,442,https://asphaltepd.org/epd/d/yeUOvX/
223830 - SPH 23-21975B ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"38,85","16,17","20,42","75,45",717,215,342,1274,2009,N/A,N/,2009,0,N/A,0,0,https://asphaltepd.org/epd/d/LDUdrv/
223975 - SPM 22-20729A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,"Fibers, natural - Cellulose*",< 1%,open,HMA,149-179,1,-,-,-,"56,84","16,85","20,42","94,12",892,224,342,1458,2347,N/A,N/,2347,0,N/A,0,0,https://asphaltepd.org/epd/d/BZUyJg/
226010 - SPH 22-20898B ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"38,85","16,17","20,42","75,45",717,215,342,1274,2009,N/A,N/,2009,0,N/A,0,0,https://asphaltepd.org/epd/d/aRUdRd/
226010 - SPH 23-22575A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"39,54","16,19","20,42","76,16",730,215,342,1287,2046,N/A,N/,2046,0,N/A,0,0,https://asphaltepd.org/epd/d/gGUJvg/
226015 - SPH 22-21543A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"42,29","16,24","20,42","78,95",781,216,342,1339,2195,N/A,N/,2195,0,N/A,0,0,https://asphaltepd.org/epd/d/3JUlQG/
226025 - SPH 23-22514A ,Greenland Rd. (04230) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"39,54","16,19","20,42","76,16",730,215,342,1287,2046,N/A,N/,2046,0,N/A,0,0,https://asphaltepd.org/epd/d/E3UJ4Y/
211940R40 - SP 22-20454A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"20,67","15,22","28,61","64,49",390,198,486,1074,1257,N/A,N/,1257,350,N/A,0,350,https://asphaltepd.org/epd/d/OPUDZ5/
211950R15 - SP 23-22055A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,67-22,14,-,-,-,-,densa,HMA,135-163,-,-,-,-,"25,61","19,98","28,61","74,20",487,263,486,1236,1562,N/A,N/,1562,130,N/A,0,130,https://asphaltepd.org/epd/d/xPU5vE/
211950R15 - SP 23-22056A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,67-22,14,-,-,-,-,densa,HMA,141-168,-,-,-,-,"26,18","20,00","28,61","74,79",498,264,486,1247,1600,N/A,N/,1600,130,N/A,0,130,https://asphaltepd.org/epd/d/qmU653/
211950R20 - SP 22-20354A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,146-163,-,-,-,-,"24,07","19,50","28,61","72,18",457,255,486,1197,1466,N/A,N/,1466,174,N/A,0,174,https://asphaltepd.org/epd/d/YqUmkv/
211950R20 - SP 22-20357A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,141-168,-,-,-,-,"24,64","19,54","28,61","72,79",468,255,486,1209,1503,N/A,N/,1503,174,N/A,0,174,https://asphaltepd.org/epd/d/DdUG6Q/
211950R25 - SP 22-20355A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,146-163,-,-,-,-,"22,48","18,13","28,61","69,21",425,237,486,1148,1365,N/A,N/,1365,219,N/A,0,219,https://asphaltepd.org/epd/d/BZUyY7/
211950R25 - SP 22-20574A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,143-171,-,-,-,-,"23,62","18,21","28,61","70,44",448,238,486,1171,1440,N/A,N/,1440,218,N/A,0,218,https://asphaltepd.org/epd/d/yeUOgQ/
211950R30 - SP 22-20575A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,135-163,-,-,-,-,"23,23","16,93","28,61","68,77",440,221,486,1146,1417,N/A,N/,1417,262,N/A,0,262,https://asphaltepd.org/epd/d/V4UPME/
211950R30 - SP 22-20577A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,58-22,29,-,-,-,-,densa,HMA,141-168,-,-,-,-,"20,94","16,76","28,61","66,30",395,219,486,1100,1269,N/A,N/,1269,263,N/A,0,263,https://asphaltepd.org/epd/d/25Ub8w/
211950R35 - SP 22-20576A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"21,06","16,09","28,61","65,76",398,210,486,1093,1280,N/A,N/,1280,307,N/A,0,307,https://asphaltepd.org/epd/d/o8UKoM/
211950R35 - SP 22-20578A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,52-28,34,-,-,-,-,densa,HMA,146-163,-,-,-,-,"20,49","16,24","28,61","65,34",386,212,486,1084,1242,N/A,N/,1242,307,N/A,0,307,https://asphaltepd.org/epd/d/j5UQK6/
211950R40 - SP 22-20433B ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"20,10","15,14","28,61","63,84",379,198,486,1062,1220,N/A,N/,1220,351,N/A,0,351,https://asphaltepd.org/epd/d/1AUKAg/
212055R15 - SP 23-22054A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,67-22,14,-,-,-,-,densa,HMA,135-163,-,-,-,-,"35,27","23,00","28,61","86,87",650,303,486,1439,1823,N/A,N/,1823,129,N/A,0,129,https://asphaltepd.org/epd/d/eBU4oL/
212055R20 - SP 22-20571A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,5,58-22,19,-,-,-,-,densa,HMA,141-168,-,-,-,-,"28,07","19,79","28,61","76,47",534,258,486,1278,1726,N/A,N/,1726,173,N/A,0,173,https://asphaltepd.org/epd/d/wRUMPY/
212055R25 - SP 22-20356A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,135-163,-,-,-,-,"26,48","18,43","28,61","73,51",503,240,486,1229,1626,N/A,N/,1626,217,N/A,0,217,https://asphaltepd.org/epd/d/drUYAx/
212055R30 - SP 22-20572A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,141-168,-,-,-,-,"24,37","17,02","28,61","70,00",462,222,486,1169,1492,N/A,N/,1492,261,N/A,0,261,https://asphaltepd.org/epd/d/AKUvVx/
212055R35 - SP 22-20573A ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,4,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"22,21","16,18","28,61","66,99",420,211,486,1117,1354,N/A,N/,1354,306,N/A,0,306,https://asphaltepd.org/epd/d/5mUDok/
212055R40 - SP 22-20343B ,Kissimmee (04222) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"20,67","14,81","28,61","64,08",390,193,486,1068,1257,N/A,N/,1257,351,N/A,0,351,https://asphaltepd.org/epd/d/GZUGmK/
212690R20 - SPM 22-20453A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"31,37","18,76","28,61","78,74",577,247,486,1309,1615,N/A,N/,1615,174,N/A,0,174,https://asphaltepd.org/epd/d/4RUE3M/
212690R25 - SPM 2220333B ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,146-174,-,-,-,-,"28,78","17,44","28,61","74,82",528,230,486,1243,1477,N/A,N/,1477,218,N/A,0,218,https://asphaltepd.org/epd/d/ZXUEja/
212700R20 - SPM 22-20431A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"30,00","18,72","28,61","77,32",551,247,486,1283,1540,N/A,N/,1540,174,N/A,0,174,https://asphaltepd.org/epd/d/bBULRa/
212700R25 - SPM 22-20432A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"28,09","17,41","28,61","74,10",515,229,486,1230,1440,N/A,N/,1440,218,N/A,0,218,https://asphaltepd.org/epd/d/85UrwZ/
212805R20 - SPM 22-20571A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,19,-,-,-,-,densa,HMA,141-168,-,-,-,-,"33,43","18,84","28,61","80,88",615,248,486,1349,1726,N/A,N/,1726,173,N/A,0,173,https://asphaltepd.org/epd/d/lyU3lr/
212805R25 - SPM 22-20341A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,146-174,-,-,-,-,"31,53","17,52","28,61","77,65",579,230,486,1296,1626,N/A,N/,1626,217,N/A,0,217,https://asphaltepd.org/epd/d/74U5dk/
212965TLC20 - SPM 22-20337A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"33,43","18,83","28,61","80,86",615,248,486,1349,1726,N/A,N/,1726,173,N/A,0,173,https://asphaltepd.org/epd/d/REUdyz/
212975TLC20 - SPM 22-20334B ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-163,-,-,-,-,"31,37","18,76","28,61","78,74",577,247,486,1309,1615,N/A,N/,1615,174,N/A,0,174,https://asphaltepd.org/epd/d/MmUVMY/
212975TLE20 - SPM 22-20434A ,Kissimmee (04222) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"30,68","18,74","28,61","78,03",564,247,486,1296,1577,N/A,N/,1577,174,N/A,0,174,https://asphaltepd.org/epd/d/6QU6EJ/
211940R15 - SP 22-21713A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,5,67-22,14,-,-,-,-,densa,HMA,141-168,-,-,-,-,"29,67","59,54","33,18","122,38",565,664,396,1625,1827,N/A,N/,1827,129,N/A,0,129,https://asphaltepd.org/epd/d/QVUJro/
211940R20 - SP 22-21758A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,141-168,-,-,-,-,"26,02","55,78","33,18","114,97",494,620,396,1510,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/P5UgA9/
211940R25 - SP 22-21759A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,141-168,-,-,-,-,"24,65","51,83","33,18","109,65",468,576,396,1440,1507,N/A,N/,1507,218,N/A,0,218,https://asphaltepd.org/epd/d/gGUJaw/
211940R30 - SP 22-21220B ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,135-163,-,-,-,-,"23,29","47,86","33,18","104,32",441,533,396,1369,1421,N/A,N/,1421,262,N/A,0,262,https://asphaltepd.org/epd/d/3JUlv9/
211940R35 - SP 22-21238A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"21,92","43,87","33,18","98,96",414,489,396,1299,1335,N/A,N/,1335,306,N/A,0,306,https://asphaltepd.org/epd/d/E3UJzv/
211940R40 - SP 22-2100A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"20,55","39,87","33,18","93,60",387,445,396,1228,1250,N/A,N/,1250,351,N/A,0,351,https://asphaltepd.org/epd/d/KoUJLo/
211950R20 - SP 22-21003A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,135-163,-,-,-,-,"24,30","55,79","33,18","113,27",461,620,396,1477,1481,N/A,N/,1481,174,N/A,0,174,https://asphaltepd.org/epd/d/LDUdQB/
211950R25 - SP 22-21204A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-28,24,-,-,-,-,densa,HMA,141-168,-,-,-,-,"22,94","51,83","33,18","107,95",434,577,396,1407,1395,N/A,N/,1395,218,N/A,0,218,https://asphaltepd.org/epd/d/rQUreG/
211950R30 - SP 22-21212A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,135-163,-,-,-,-,"22,71","47,86","33,18","103,75",430,533,396,1358,1384,N/A,N/,1384,262,N/A,0,262,https://asphaltepd.org/epd/d/1AUKAX/
211950R35 - SP 22-21216A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,3,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"21,35","43,87","33,18","98,39",403,489,396,1288,1298,N/A,N/,1298,306,N/A,0,306,https://asphaltepd.org/epd/d/OPUDZQ/
211950R40 -  SP 22-21001B ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"19,98","39,85","33,18","93,01",376,444,396,1217,1213,N/A,N/,1213,351,N/A,0,351,https://asphaltepd.org/epd/d/LDUdQo/
212055R15 - SP 23-22172A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,5,67-22,14,-,-,-,-,densa,HMA,141-168,-,-,-,-,"32,53","59,49","33,18","125,19",621,664,396,1680,2013,N/A,N/,2013,129,N/A,0,129,https://asphaltepd.org/epd/d/DdUG2L/
212055R20 - SP 22-21198A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,135-163,-,-,-,-,"27,16","55,55","33,18","115,89",516,618,396,1530,1667,N/A,N/,1667,173,N/A,0,173,https://asphaltepd.org/epd/d/yeUOBj/
212055R25 - SP 22-21199B ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,135-163,-,-,-,-,"26,94","51,63","33,18","111,74",512,574,396,1482,1655,N/A,N/,1655,217,N/A,0,217,https://asphaltepd.org/epd/d/V4UPKA/
212055R30 - SP 22-21191A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,135-163,-,-,-,-,"25,00","47,69","33,18","105,86",474,531,396,1401,1533,N/A,N/,1533,261,N/A,0,261,https://asphaltepd.org/epd/d/o8UK7j/
